0	0.5	0	-35.3049	0	-453.195	0	
0.0001	0.499961	-0.780756	-35.3189	0	-453.016	0	
0.0002	0.499845	-1.5242	-35.3599	0	-452.49	0	
0.0003	0.499657	-2.23211	-35.4269	0	-451.634	0	
0.0004	0.4994	-2.90621	-35.5188	0	-450.465	0	
0.0005	0.499077	-3.54821	-35.6348	0	-448.999	0	
0.0006	0.498691	-4.15979	-35.7741	0	-447.251	0	
0.0007	0.498246	-4.74257	-35.9359	0	-445.237	0	
0.0008	0.497744	-5.29812	-36.1198	0	-442.97	0	
0.0009	0.497187	-5.82798	-36.3253	0	-440.464	0	
0.001	0.496579	-6.33361	-36.552	0	-437.733	0	
0.0011	0.495921	-6.81642	-36.7996	0	-434.787	0	
0.0012	0.495216	-7.27776	-37.0679	0	-431.64	0	
0.0013	0.494466	-7.71892	-37.3568	0	-428.302	0	
0.0014	0.493673	-8.14115	-37.6662	0	-424.784	0	
0.0015	0.492838	-8.54562	-37.9961	0	-421.096	0	
0.0016	0.491964	-8.93344	-38.3466	0	-417.247	0	
0.0017	0.491052	-9.30569	-38.7179	0	-413.246	0	
0.0018	0.490104	-9.66337	-39.1102	0	-409.101	0	
0.0019	0.48912	-10.0074	-39.5237	0	-404.82	0	
0.002	0.488103	-10.3388	-39.959	0	-400.41	0	
0.0021	0.487053	-10.6584	-40.4164	0	-395.879	0	
0.0022	0.485971	-10.9669	-40.8965	0	-391.231	0	
0.0023	0.48486	-11.2651	-41.3999	0	-386.474	0	
0.0024	0.483719	-11.5538	-41.9273	0	-381.613	0	
0.0025	0.482549	-11.8337	-42.4796	0	-376.652	0	
0.0026	0.481352	-12.1053	-43.0576	0	-371.596	0	
0.0027	0.480128	-12.3693	-43.6623	0	-366.449	0	
0.0028	0.478878	-12.6264	-44.2949	0	-361.215	0	
0.0029	0.477603	-12.8769	-44.9567	0	-355.898	0	
0.003	0.476303	-13.1215	-45.6491	0	-350.5	0	
0.0031	0.474979	-13.3606	-46.3737	0	-345.023	0	
0.0032	0.473631	-13.5946	-47.1321	0	-339.471	0	
0.0033	0.47226	-13.8241	-47.9265	0	-333.845	0	
0.0034	0.470866	-14.0493	-48.7589	0	-328.145	0	
0.0035	0.46945	-14.2707	-49.6319	0	-322.373	0	
0.0036	0.468012	-14.4887	-50.5481	0	-316.53	0	
0.0037	0.466553	-14.7036	-51.5107	0	-310.615	0	
0.0038	0.465072	-14.9156	-52.5231	0	-304.628	0	
0.0039	0.46357	-15.1252	-53.5893	0	-298.567	0	
0.004	0.462047	-15.3326	-54.7138	0	-292.431	0	
0.0041	0.460503	-15.538	-55.9019	0	-286.216	0	
0.0042	0.458939	-15.7418	-57.1594	0	-279.919	0	
0.0043	0.457355	-15.9441	-58.4932	0	-273.536	0	
0.0044	0.45575	-16.1452	-59.9116	0	-267.06	0	
0.0045	0.454126	-16.3454	-61.424	0	-260.484	0	
0.0046	0.452481	-16.5447	-63.042	0	-253.799	0	
0.0047	0.450817	-16.7435	-64.7794	0	-246.992	0	
0.0048	0.449132	-16.9419	-66.6531	0	-240.049	0	
0.0049	0.447428	-17.1401	-68.6845	0	-232.949	0	
0.005	0.445704	-17.3383	-70.9006	0	-225.668	0	
0.0051	0.44396	-17.5366	-73.3368	0	-218.172	0	
0.0052	0.442197	-17.7351	-76.0406	0	-210.414	0	
0.0053	0.440413	-17.9341	-79.0788	0	-202.33	0	
0.0054	0.43861	-18.1336	-82.5498	0	-193.822	0	
0.0055	0.436786	-18.3338	-86.6096	0	-184.737	0	
0.0056	0.434943	-18.5348	-91.5329	0	-174.8	0	
0.0057	0.433079	-18.7368	-97.8973	0	-163.437	0	
0.0058	0.431196	-18.9398	-107.468	0	-148.881	0	
0.0059	0.429291	-19.144	-125.691	14.2076	-125.691	-14.2076	
0.006	0.427367	-19.3495	-123.215	28.5998	-123.215	-28.5998	
0.0061	0.425421	-19.5563	-120.75	37.6762	-120.75	-37.6762	
0.0062	0.423455	-19.7647	-118.294	44.7939	-118.294	-44.7939	
0.0063	0.421468	-19.9746	-115.849	50.7833	-115.849	-50.7833	
0.0064	0.41946	-20.1861	-113.416	56.0077	-113.416	-56.0077	
0.0065	0.417431	-20.3994	-110.994	60.6654	-110.994	-60.6654	
0.0066	0.41538	-20.6146	-108.585	64.8789	-108.585	-64.8789	
0.0067	0.413308	-20.8316	-106.189	68.7302	-106.189	-68.7302	
0.0068	0.411214	-21.0507	-103.807	72.2779	-103.807	-72.2779	
0.0069	0.409098	-21.2718	-101.439	75.5651	-101.439	-75.5651	
0.007	0.406959	-21.495	-99.0862	78.6252	-99.0862	-78.6252	
0.0071	0.404798	-21.7204	-96.7487	81.4843	-96.7487	-81.4843	
0.0072	0.402615	-21.9481	-94.4272	84.1635	-94.4272	-84.1635	
0.0073	0.400409	-22.1781	-92.1223	86.6803	-92.1223	-86.6803	
0.0074	0.398179	-22.4105	-89.8346	89.0491	-89.8346	-89.0491	
0.0075	0.395926	-22.6453	-87.5647	91.2821	-87.5647	-91.2821	
0.0076	0.39365	-22.8826	-85.313	93.39	-85.313	-93.39	
0.0077	0.39135	-23.1224	-83.0802	95.3818	-83.0802	-95.3818	
0.0078	0.389025	-23.3648	-80.8669	97.2654	-80.8669	-97.2654	
