0.0075	0.0581985	-10.2983	-0.0435655	126.491	-0.0435655	-126.491	
0.0076	0.057164	-10.3905	-0.0578923	126.491	-0.0578923	-126.491	
0.0077	0.0561204	-10.481	-0.0722117	126.491	-0.0722117	-126.491	
0.0078	0.0550679	-10.5698	-0.0865107	126.491	-0.0865107	-126.491	
0.0079	0.0540065	-10.6568	-0.100776	126.491	-0.100776	-126.491	
0.008	0.0529366	-10.7421	-0.114995	126.491	-0.114995	-126.491	
0.0081	0.0518582	-10.8257	-0.129154	126.491	-0.129154	-126.491	
0.0082	0.0507715	-10.9075	-0.14324	126.491	-0.14324	-126.491	
0.0083	0.0496767	-10.9876	-0.157238	126.491	-0.157238	-126.491	
0.0084	0.048574	-11.0658	-0.171136	126.491	-0.171136	-126.491	
0.0085	0.0474636	-11.1422	-0.184919	126.491	-0.184919	-126.491	
0.0086	0.0463457	-11.2169	-0.198573	126.491	-0.198573	-126.491	
0.0087	0.0452203	-11.2897	-0.212085	126.491	-0.212085	-126.491	
0.0088	0.0440878	-11.3606	-0.225442	126.491	-0.225442	-126.491	
0.0089	0.0429483	-11.4297	-0.238628	126.491	-0.238628	-126.491	
0.009	0.0418019	-11.497	-0.25163	126.491	-0.25163	-126.491	
0.0091	0.0406489	-11.5623	-0.264436	126.491	-0.264436	-126.491	
0.0092	0.0394895	-11.6258	-0.27703	126.491	-0.27703	-126.491	
0.0093	0.0383238	-11.6874	-0.2894	126.491	-0.2894	-126.491	
0.0094	0.0371521	-11.7471	-0.301532	126.491	-0.301532	-126.491	
0.0095	0.0359745	-11.8049	-0.313413	126.491	-0.313413	-126.491	
0.0096	0.0347912	-11.8607	-0.325029	126.491	-0.325029	-126.491	
0.0097	0.0336024	-11.9147	-0.336369	126.491	-0.336369	-126.491	
0.0098	0.0324083	-11.9667	-0.347419	126.491	-0.347419	-126.491	
0.0099	0.0312091	-12.0167	-0.358168	126.491	-0.358168	-126.491	
0.01	0.030005	-12.0648	-0.368602	126.491	-0.368602	-126.491	
0.0101	0.0287962	-12.111	-0.378711	126.491	-0.378711	-126.491	
0.0102	0.0275829	-12.1551	-0.388482	126.491	-0.388482	-126.491	
0.0103	0.0263653	-12.1973	-0.397905	126.49	-0.397905	-126.49	
0.0104	0.0251435	-12.2376	-0.406969	126.49	-0.406969	-126.49	
0.0105	0.0239178	-12.2758	-0.415663	126.49	-0.415663	-126.49	
0.0106	0.0226884	-12.3121	-0.423978	126.49	-0.423978	-126.49	
0.0107	0.0214555	-12.3463	-0.431903	126.49	-0.431903	-126.49	
0.0108	0.0202192	-12.3786	-0.43943	126.49	-0.43943	-126.49	
0.0109	0.0189798	-12.4088	-0.446549	126.49	-0.446549	-126.49	
0.011	0.0177375	-12.4371	-0.453253	126.49	-0.453253	-126.49	
0.0111	0.0164925	-12.4634	-0.459533	126.49	-0.459533	-126.49	
0.0112	0.0152449	-12.4876	-0.465382	126.49	-0.465382	-126.49	
0.0113	0.013995	-12.5098	-0.470794	126.49	-0.470794	-126.49	
0.0114	0.012743	-12.53	-0.475761	126.49	-0.475761	-126.49	
0.0115	0.0114891	-12.5482	-0.480279	126.49	-0.480279	-126.49	
0.0116	0.0102334	-12.5644	-0.484341	126.49	-0.484341	-126.49	
0.0117	0.00897627	-12.5785	-0.487943	126.49	-0.487943	-126.49	
0.0118	0.00771779	-12.5906	-0.491081	126.49	-0.491081	-126.49	
0.0119	0.0064582	-12.6007	-0.493752	126.49	-0.493752	-126.49	
0.012	0.00519771	-12.6088	-0.495951	126.49	-0.495951	-126.49	
0.0121	0.00393651	-12.6149	-0.497677	126.49	-0.497677	-126.49	
0.0122	0.0026748	-12.6189	-0.498927	126.49	-0.498927	-126.49	
0.0123	0.00141279	-12.6209	-0.499701	126.49	-0.499701	-126.49	
0.0124	0.000150684	-12.6209	-0.499997	126.49	-0.499997	-126.49	
0.0125	-0.00111132	-12.6189	-0.499815	126.49	-0.499815	-126.49	
0.0126	-0.00237303	-12.6148	-0.499155	126.49	-0.499155	-126.49	
0.0127	-0.00363422	-12.6088	-0.49802	126.49	-0.49802	-126.49	
0.0128	-0.00489471	-12.6007	-0.496409	126.49	-0.496409	-126.49	
0.0129	-0.00615429	-12.5906	-0.494325	126.49	-0.494325	-126.49	
0.013	-0.00741277	-12.5785	-0.491771	126.49	-0.491771	-126.49	
0.0131	-0.00866993	-12.5644	-0.48875	126.49	-0.48875	-126.49	
0.0132	-0.00992558	-12.5483	-0.485266	126.49	-0.485266	-126.49	
0.0133	-0.0111795	-12.5302	-0.481323	126.49	-0.481323	-126.49	
0.0134	-0.0124316	-12.5101	-0.476926	126.49	-0.476926	-126.49	
0.0135	-0.0136815	-12.488	-0.47208	126.49	-0.47208	-126.49	
0.0136	-0.0149291	-12.464	-0.466792	126.49	-0.466792	-126.49	
0.0137	-0.0161742	-12.4379	-0.461067	126.49	-0.461067	-126.49	
0.0138	-0.0174166	-12.4099	-0.454913	126.49	-0.454913	-126.49	
0.0139	-0.0186561	-12.3799	-0.448337	126.49	-0.448337	-126.49	
0.014	-0.0198925	-12.348	-0.441348	126.49	-0.441348	-126.49	
0.0141	-0.0211257	-12.3141	-0.433952	126.49	-0.433952	-126.49	
0.0142	-0.0223553	-12.2783	-0.42616	126.49	-0.42616	-126.49	
0.0143	-0.0235813	-12.2405	-0.41798	126.49	-0.41798	-126.49	
0.0144	-0.0248033	-12.2008	-0.409422	126.49	-0.409422	-126.49	
0.0145	-0.0260213	-12.1591	-0.400497	126.49	-0.400497	-126.49	
0.0146	-0.0272351	-12.1155	-0.391213	126.491	-0.391213	-126.491	
0.0147	-0.0284444	-12.0701	-0.381583	126.491	-0.381583	-126.491	
0.0148	-0.029649	-12.0227	-0.371618	126.491	-0.371618	-126.491	
0.0149	-0.0308489	-11.9734	-0.361328	126.491	-0.361328	-126.491	
0.015	-0.0320437	-11.9222	-0.350725	126.491	-0.350725	-126.491	
0.0151	-0.0332332	-11.8692	-0.339822	126.491	-0.339822	-126.491	
0.0152	-0.0344174	-11.8143	-0.32863	126.491	-0.32863	-126.491	
0.0153	-0.035596	-11.7575	-0.317163	126.491	-0.317163	-126.491	
0.0154	-0.0367689	-11.6989	-0.305432	126.491	-0.305432	-126.491	
0.0155	-0.0379357	-11.6384	-0.293452	126.491	-0.293452	-126.491	
0.0156	-0.0390965	-11.5761	-0.281234	126.491	-0.281234	-126.491	
0.0157	-0.0402509	-11.512	-0.268791	126.491	-0.268791	-126.491	
0.0158	-0.0413988	-11.4461	-0.256139	126.491	-0.256139	-126.491	
0.0159	-0.0425401	-11.3783	-0.243288	126.491	-0.243288	-126.491	
0.016	-0.0436744	-11.3088	-0.230254	126.491	-0.230254	-126.491	
0.0161	-0.0448018	-11.2375	-0.21705	126.491	-0.21705	-126.491	
0.0162	-0.0459219	-11.1645	-0.203689	126.491	-0.203689	-126.491	
0.0163	-0.0470346	-11.0897	-0.190185	126.491	-0.190185	-126.491	
0.0164	-0.0481398	-11.0131	-0.176552	126.491	-0.176552	-126.491	
0.0165	-0.0492372	-10.9349	-0.162803	126.491	-0.162803	-126.491	
0.0166	-0.0503267	-10.8549	-0.148951	126.491	-0.148951	-126.491	
0.0167	-0.0514081	-10.7732	-0.135011	126.491	-0.135011	-126.491	
0.0168	-0.0524813	-10.6898	-0.120995	126.491	-0.120995	-126.491	
0.0169	-0.053546	-10.6047	-0.106917	126.491	-0.106917	-126.491	
0.017	-0.0546021	-10.518	-0.0927902	126.491	-0.0927902	-126.491	
0.0171	-0.0556495	-10.4296	-0.0786272	126.491	-0.0786272	-126.491	
0.0172	-0.056688	-10.3396	-0.0644411	126.491	-0.0644411	-126.491	
0.0173	-0.0577174	-10.2479	-0.0502444	126.491	-0.0502444	-126.491	
0.0174	-0.0587375	-10.1547	-0.0360497	126.491	-0.0360497	-126.491	
0.0175	-0.0597483	-10.0598	-0.0218691	126.491	-0.0218691	-126.491	
0.0176	-0.0607494	-9.96338	-0.00771472	126.491	-0.00771472	-126.491	
0.0177	-0.0617409	-9.86538	0.00640172	126.491	0.00640172	-126.491	
0.0178	-0.0627225	-9.76583	0.0204687	126.491	0.0204687	-126.491	
0.0179	-0.063694	-9.66475	0.034475	126.491	0.034475	-126.491	
0.018	-0.0646554	-9.56215	0.0484097	126.491	0.0484097	-126.491	
0.0181	-0.0656064	-9.45804	0.0622621	126.491	0.0622621	-126.491	
0.0182	-0.0665469	-9.35244	0.0760219	126.491	0.0760219	-126.491	
0.0183	-0.0674768	-9.24537	0.0896791	126.491	0.0896791	-126.491	
0.0184	-0.0683959	-9.13685	0.103224	126.491	0.103224	-126.491	
0.0185	-0.0693041	-9.02688	0.116647	126.491	0.116647	-126.491	
0.0186	-0.0702013	-8.9155	0.12994	126.491	0.12994	-126.491	
0.0187	-0.0710872	-8.80271	0.143093	126.491	0.143093	-126.491	
0.0188	-0.0719618	-8.68852	0.156099	126.491	0.156099	-126.491	
0.0189	-0.0728249	-8.57297	0.168949	126.491	0.168949	-126.491	
0.019	-0.0736763	-8.45607	0.181636	126.491	0.181636	-126.491	
0.0191	-0.074516	-8.33783	0.194153	126.491	0.194153	-126.491	
0.0192	-0.0753438	-8.21827	0.206492	126.491	0.206492	-126.491	
0.0193	-0.0761596	-8.09741	0.218648	126.491	0.218648	-126.491	
0.0194	-0.0769633	-7.97527	0.230615	126.491	0.230615	-126.491	
0.0195	-0.0777546	-7.85186	0.242386	126.491	0.242386	-126.491	
0.0196	-0.0785336	-7.72722	0.253956	126.491	0.253956	-126.491	
0.0197	-0.0793001	-7.60134	0.265321	126.491	0.265321	-126.491	
0.0198	-0.0800538	-7.47427	0.276476	126.491	0.276476	-126.491	
0.0199	-0.0807949	-7.346	0.287416	126.491	0.287416	-126.491	
0.02	-0.081523	-7.21657	0.298138	126.491	0.298138	-126.491	
0.0201	-0.0822381	-7.08599	0.308638	126.491	0.308638	-126.491	
0.0202	-0.0829402	-6.95429	0.318913	126.491	0.318913	-126.491	
0.0203	-0.083629	-6.82148	0.328961	126.491	0.328961	-126.491	
0.0204	-0.0843044	-6.68758	0.338778	126.491	0.338778	-126.491	
0.0205	-0.0849664	-6.55261	0.348362	126.491	0.348362	-126.491	
0.0206	-0.0856149	-6.4166	0.357713	126.491	0.357713	-126.491	
0.0207	-0.0862497	-6.27957	0.366827	126.491	0.366827	-126.491	
0.0208	-0.0868708	-6.14153	0.375704	126.491	0.375704	-126.491	
0.0209	-0.087478	-6.00251	0.384344	126.491	0.384344	-126.491	
0.021	-0.0880713	-5.86253	0.392744	126.49	0.392744	-126.49	
0.0211	-0.0886505	-5.72161	0.400905	126.49	0.400905	-126.49	
0.0212	-0.0892156	-5.57977	0.408827	126.49	0.408827	-126.49	
0.0213	-0.0897664	-5.43704	0.416509	126.49	0.416509	-126.49	
0.0214	-0.0903029	-5.29343	0.423953	126.49	0.423953	-126.49	
0.0215	-0.0908251	-5.14897	0.431157	126.49	0.431157	-126.49	
0.0216	-0.0913327	-5.00368	0.438124	126.49	0.438124	-126.49	
0.0217	-0.0918258	-4.85759	0.444854	126.49	0.444854	-126.49	
0.0218	-0.0923042	-4.71071	0.451348	126.49	0.451348	-126.49	
0.0219	-0.0927679	-4.56307	0.457607	126.49	0.457607	-126.49	
0.022	-0.0932168	-4.4147	0.463632	126.49	0.463632	-126.49	
0.0221	-0.0936508	-4.26561	0.469426	126.49	0.469426	-126.49	
0.0222	-0.0940699	-4.11582	0.474988	126.49	0.474988	-126.49	
0.0223	-0.0944739	-3.96537	0.480322	126.49	0.480322	-126.49	
0.0224	-0.0948629	-3.81427	0.485429	126.49	0.485429	-126.49	
0.0225	-0.0952368	-3.66256	0.490311	126.49	0.490311	-126.49	
0.0226	-0.0955954	-3.51024	0.494969	126.49	0.494969	-126.49	
0.0227	-0.0959388	-3.35735	0.499406	126.49	0.499406	-126.49	
0.0228	-0.0962669	-3.20392	0.503623	126.49	0.503623	-126.49	
0.0229	-0.0965796	-3.04995	0.507622	126.49	0.507622	-126.49	
0.023	-0.0968768	-2.89549	0.511406	126.49	0.511406	-126.49	
0.0231	-0.0971587	-2.74055	0.514976	126.49	0.514976	-126.49	
0.0232	-0.0974249	-2.58515	0.518334	126.49	0.518334	-126.49	
0.0233	-0.0976757	-2.42933	0.521482	126.49	0.521482	-126.49	
0.0234	-0.0979108	-2.27311	0.524422	126.49	0.524422	-126.49	
0.0235	-0.0981303	-2.1165	0.527156	126.49	0.527156	-126.49	
0.0236	-0.0983341	-1.95954	0.529684	126.49	0.529684	-126.49	
0.0237	-0.0985222	-1.80226	0.53201	126.49	0.53201	-126.49	
0.0238	-0.0986945	-1.64466	0.534134	126.49	0.534134	-126.49	
0.0239	-0.0988511	-1.48679	0.536058	126.49	0.536058	-126.49	
0.024	-0.0989919	-1.32867	0.537782	126.49	0.537782	-126.49	
0.0241	-0.0991168	-1.17031	0.53931	126.49	0.53931	-126.49	
0.0242	-0.0992259	-1.01176	0.54064	126.49	0.54064	-126.49	
0.0243	-0.0993192	-0.853018	0.541775	126.49	0.541775	-126.49	
0.0244	-0.0993965	-0.694127	0.542715	126.49	0.542715	-126.49	
0.0245	-0.099458	-0.535108	0.543461	126.49	0.543461	-126.49	
0.0246	-0.0995035	-0.375986	0.544013	126.49	0.544013	-126.49	
0.0247	-0.0995332	-0.216787	0.544372	126.49	0.544372	-126.49	
0.0248	-0.0995469	-0.0575358	0.544538	126.49	0.544538	-126.49	
0.0249	-0.0995447	0.101742	0.544512	126.49	0.544512	-126.49	
0.025	-0.0995266	0.261021	0.544292	126.49	0.544292	-126.49	
0.0251	-0.0994925	0.420275	0.543879	126.49	0.543879	-126.49	
0.0252	-0.0994425	0.57948	0.543273	126.49	0.543273	-126.49	
0.0253	-0.0993766	0.738609	0.542473	126.49	0.542473	-126.49	
0.0254	-0.0992948	0.897637	0.541478	126.49	0.541478	-126.49	
0.0255	-0.0991971	1.05654	0.540288	126.49	0.540288	-126.49	
0.0256	-0.0990835	1.21529	0.538902	126.49	0.538902	-126.49	
0.0257	-0.098954	1.37386	0.537319	126.49	0.537319	-126.49	
0.0258	-0.0988087	1.53223	0.535537	126.49	0.535537	-126.49	
0.0259	-0.0986476	1.69037	0.533556	126.49	0.533556	-126.49	
0.026	-0.0984707	1.84825	0.531374	126.49	0.531374	-126.49	
0.0261	-0.0982779	2.00586	0.528989	126.49	0.528989	-126.49	
0.0262	-0.0980695	2.16316	0.5264	126.49	0.5264	-126.49	
0.0263	-0.0978453	2.32013	0.523605	126.49	0.523605	-126.49	
0.0264	-0.0976055	2.47674	0.520602	126.49	0.520602	-126.49	
0.0265	-0.09735	2.63297	0.51739	126.49	0.51739	-126.49	
0.0266	-0.0970789	2.7888	0.513967	126.49	0.513967	-126.49	
0.0267	-0.0967922	2.94419	0.510331	126.49	0.510331	-126.49	
0.0268	-0.0964901	3.09912	0.50648	126.49	0.50648	-126.49	
0.0269	-0.0961724	3.25358	0.502411	126.49	0.502411	-126.49	
0.027	-0.0958394	3.40752	0.498123	126.49	0.498123	-126.49	
0.0271	-0.0954909	3.56093	0.493615	126.49	0.493615	-126.49	
0.0272	-0.0951272	3.71379	0.488883	126.49	0.488883	-126.49	
0.0273	-0.0947482	3.86606	0.483926	126.49	0.483926	-126.49	
0.0274	-0.094354	4.01772	0.478742	126.49	0.478742	-126.49	
0.0275	-0.0939447	4.16875	0.47333	126.49	0.47333	-126.49	
0.0276	-0.0935203	4.31913	0.467687	126.49	0.467687	-126.49	
0.0277	-0.0930809	4.46882	0.461812	126.49	0.461812	-126.49	
0.0278	-0.0926265	4.61781	0.455703	126.49	0.455703	-126.49	
0.0279	-0.0921573	4.76606	0.449359	126.49	0.449359	-126.49	
0.028	-0.0916734	4.91356	0.442778	126.49	0.442778	-126.49	
0.0281	-0.0911747	5.06028	0.43596	126.49	0.43596	-126.49	
0.0282	-0.0906613	5.20619	0.428902	126.49	0.428902	-126.49	
0.0283	-0.0901334	5.35128	0.421606	126.49	0.421606	-126.49	
0.0284	-0.0895911	5.49552	0.414069	126.49	0.414069	-126.49	
0.0285	-0.0890344	5.63888	0.406291	126.49	0.406291	-126.49	
0.0286	-0.0884634	5.78134	0.398273	126.49	0.398273	-126.49	
0.0287	-0.0878781	5.92287	0.390014	126.491	0.390014	-126.491	
0.0288	-0.0872788	6.06346	0.381514	126.491	0.381514	-126.491	
0.0289	-0.0866655	6.20308	0.372774	126.491	0.372774	-126.491	
0.029	-0.0860382	6.34171	0.363795	126.491	0.363795	-126.491	
0.0291	-0.0853972	6.47932	0.354577	126.491	0.354577	-126.491	
0.0292	-0.0847424	6.6159	0.345123	126.491	0.345123	-126.491	
0.0293	-0.084074	6.75141	0.335433	126.491	0.335433	-126.491	
0.0294	-0.0833922	6.88583	0.32551	126.491	0.32551	-126.491	
0.0295	-0.0826969	7.01915	0.315357	126.491	0.315357	-126.491	
0.0296	-0.0819884	7.15135	0.304974	126.491	0.304974	-126.491	
0.0297	-0.0812667	7.28238	0.294367	126.491	0.294367	-126.491	
0.0298	-0.0805319	7.41225	0.283537	126.491	0.283537	-126.491	
0.0299	-0.0797843	7.54092	0.272489	126.491	0.272489	-126.491	
0.03	-0.0790238	7.66838	0.261227	126.491	0.261227	-126.491	
0.0301	-0.0782506	7.7946	0.249755	126.491	0.249755	-126.491	
0.0302	-0.0774649	7.91956	0.238078	126.491	0.238078	-126.491	
0.0303	-0.0766668	8.04323	0.226201	126.491	0.226201	-126.491	
0.0304	-0.0758563	8.16561	0.214129	126.491	0.214129	-126.491	
0.0305	-0.0750337	8.28667	0.201869	126.491	0.201869	-126.491	
0.0306	-0.074199	8.40639	0.189427	126.491	0.189427	-126.491	
0.0307	-0.0733524	8.52474	0.176809	126.491	0.176809	-126.491	
0.0308	-0.0724941	8.64171	0.164023	126.491	0.164023	-126.491	
0.0309	-0.0716241	8.75729	0.151076	126.491	0.151076	-126.491	
0.031	-0.0707427	8.87144	0.137975	126.491	0.137975	-126.491	
0.0311	-0.0698499	8.98415	0.12473	126.491	0.12473	-126.491	
0.0312	-0.0689459	9.0954	0.111348	126.491	0.111348	-126.491	
0.0313	-0.0680309	9.20518	0.0978389	126.491	0.0978389	-126.491	
0.0314	-0.0671049	9.31346	0.0842113	126.491	0.0842113	-126.491	
0.0315	-0.0661682	9.42023	0.070475	126.491	0.070475	-126.491	
0.0316	-0.0652209	9.52546	0.0566401	126.491	0.0566401	-126.491	
0.0317	-0.0642632	9.62915	0.0427166	126.491	0.0427166	-126.491	
0.0318	-0.0632952	9.73127	0.0287154	126.491	0.0287154	-126.491	
0.0319	-0.062317	9.8318	0.0146473	126.491	0.0146473	-126.491	
0.032	-0.0613289	9.93074	0.000523452	126.491	0.000523452	-126.491	
0.0321	-0.0603309	10.0281	-0.0136446	126.491	-0.0136446	-126.491	
0.0322	-0.0593233	10.1237	-0.0278451	126.491	-0.0278451	-126.491	
0.0323	-0.0583062	10.2178	-0.0420661	126.491	-0.0420661	-126.491	
0.0324	-0.0572798	10.3102	-0.0562953	126.491	-0.0562953	-126.491	
0.0325	-0.0562442	10.4008	-0.0705203	126.491	-0.0705203	-126.491	
0.0326	-0.0551997	10.4898	-0.0847283	126.491	-0.0847283	-126.491	
0.0327	-0.0541463	10.5771	-0.0989066	126.491	-0.0989066	-126.491	
0.0328	-0.0530843	10.6627	-0.113042	126.491	-0.113042	-126.491	
0.0329	-0.0520138	10.7465	-0.127121	126.491	-0.127121	-126.491	
0.033	-0.0509351	10.8286	-0.141131	126.491	-0.141131	-126.491	
0.0331	-0.0498482	10.9089	-0.155059	126.491	-0.155059	-126.491	
0.0332	-0.0487534	10.9874	-0.16889	126.491	-0.16889	-126.491	
0.0333	-0.0476508	11.0642	-0.182611	126.491	-0.182611	-126.491	
0.0334	-0.0465406	11.1391	-0.196209	126.491	-0.196209	-126.491	
0.0335	-0.045423	11.2122	-0.209669	126.491	-0.209669	-126.491	
0.0336	-0.0442982	11.2835	-0.222979	126.491	-0.222979	-126.491	
0.0337	-0.0431664	11.353	-0.236124	126.491	-0.236124	-126.491	
0.0338	-0.0420277	11.4206	-0.249091	126.491	-0.249091	-126.491	
0.0339	-0.0408823	11.4863	-0.261866	126.491	-0.261866	-126.491	
0.034	-0.0397305	11.5502	-0.274436	126.491	-0.274436	-126.491	
0.0341	-0.0385723	11.6122	-0.286788	126.491	-0.286788	-126.491	
0.0342	-0.0374081	11.6723	-0.298907	126.491	-0.298907	-126.491	
0.0343	-0.0362379	11.7305	-0.310782	126.491	-0.310782	-126.491	
0.0344	-0.035062	11.7868	-0.322399	126.491	-0.322399	-126.491	
0.0345	-0.0338806	11.8412	-0.333745	126.491	-0.333745	-126.491	
0.0346	-0.0326939	11.8936	-0.344808	126.491	-0.344808	-126.491	
0.0347	-0.031502	11.9442	-0.355576	126.491	-0.355576	-126.491	
0.0348	-0.0303051	11.9928	-0.366036	126.491	-0.366036	-126.491	
0.0349	-0.0291035	12.0394	-0.376177	126.491	-0.376177	-126.491	
0.035	-0.0278973	12.0841	-0.385987	126.491	-0.385987	-126.491	
0.0351	-0.0266867	12.1268	-0.395455	126.49	-0.395455	-126.49	
0.0352	-0.025472	12.1676	-0.404571	126.49	-0.404571	-126.49	
0.0353	-0.0242533	12.2063	-0.413324	126.49	-0.413324	-126.49	
0.0354	-0.0230308	12.2431	-0.421703	126.49	-0.421703	-126.49	
0.0355	-0.0218047	12.278	-0.4297	126.49	-0.4297	-126.49	
0.0356	-0.0205753	12.3108	-0.437305	126.49	-0.437305	-126.49	
0.0357	-0.0193426	12.3417	-0.444509	126.49	-0.444509	-126.49	
0.0358	-0.018107	12.3705	-0.451304	126.49	-0.451304	-126.49	
0.0359	-0.0168686	12.3974	-0.457682	126.49	-0.457682	-126.49	
0.036	-0.0156276	12.4222	-0.463635	126.49	-0.463635	-126.49	
0.0361	-0.0143842	12.4451	-0.469157	126.49	-0.469157	-126.49	
0.0362	-0.0131386	12.4659	-0.47424	126.49	-0.47424	-126.49	
0.0363	-0.0118911	12.4848	-0.47888	126.49	-0.47888	-126.49	
0.0364	-0.0106418	12.5016	-0.483071	126.49	-0.483071	-126.49	
0.0365	-0.00939084	12.5164	-0.486807	126.49	-0.486807	-126.49	
0.0366	-0.00813855	12.5292	-0.490084	126.49	-0.490084	-126.49	
