0.0295	-0.359935	-4.9879	
0.0798	-0.3175	-2.62536	
0.1297	-0.297369	-1.73877	
0.1794	-0.284794	-1.26688	
0.2292	-0.27595	-0.981947	
0.2789	-0.269298	-1.71726	
0.3286	-0.258048	-1.04887	
0.3783	-0.251409	-0.767549	
0.4279	-0.246669	-0.599111	
0.4776	-0.243024	-0.486929	
0.5273	-0.240101	-0.405655	
0.577	-0.237692	-0.34393	
0.6267	-0.23567	-0.295947	
0.6763	-0.233946	-0.256204	
0.726	-0.232462	-0.22414	
0.7757	-0.23117	-0.197412	
0.8254	-0.230039	-0.174803	
0.8751	-0.229042	-0.155768	
0.9247	-0.228159	-0.138773	
0.9744	-0.227373	-0.124451	
1.0241	-0.226671	-0.111888	
1.0738	-0.226042	-0.100995	
1.1234	-0.225477	-0.0909942	
1.1731	-0.224967	-0.0824328	
1.2228	-0.224507	-0.0747651	
1.2725	-0.22409	-0.0680089	
1.3221	-0.223713	-0.0616971	
1.3718	-0.22337	-0.0562316	
1.4215	-0.223058	-0.0512685	
1.4712	-0.222774	-0.0468739	
1.5208	-0.222515	-0.0427028	
1.5705	-0.222279	-0.0391072	
1.6202	-0.222063	-0.0357814	
1.6699	-0.221866	-0.0328097	
1.7195	-0.221685	-0.0299628	
1.7692	-0.22152	-0.0275392	
1.8189	-0.221369	-0.0252429	
1.8686	-0.22123	-0.0232041	
1.9182	-0.221103	-0.0212338	
1.9679	-0.220986	-0.0195722	
2.0176	-0.220879	-0.017994	
2.0672	-0.22078	-0.0164905	
2.1169	-0.22069	-0.0151374	
2.1666	-0.220607	-0.0139653	
2.2163	-0.22053	-0.0128676	
2.2659	-0.22046	-0.0118001	
2.3156	-0.220395	-0.0108571	
2.3653	-0.220336	-0.0100297	
2.415	-0.220281	-0.00922016	
2.4646	-0.22023	-0.00847266	
2.5143	-0.220184	-0.00780971	
2.564	-0.220141	-0.00721287	
2.6137	-0.220102	-0.0066457	
2.6633	-0.220066	-0.00610138	
2.713	-0.220032	-0.00566996	
2.7627	-0.220001	-0.00520509	
2.8124	-0.219973	-0.0047996	
2.862	-0.219947	-0.00437465	
2.9117	-0.219923	-0.00409231	
2.9614	-0.2199	-0.00376755	
3.011	-0.21988	-0.00344417	
3.0607	-0.219861	-0.00316158	
3.1104	-0.219844	-0.00297876	
3.1601	-0.219827	-0.00273484	
3.2097	-0.219812	-0.00247987	
3.2594	-0.219799	-0.00226364	
3.3091	-0.219787	-0.00214724	
3.3588	-0.219775	-0.0019682	
3.4084	-0.219764	-0.00179787	
3.4581	-0.219754	-0.00166476	
3.5078	-0.219745	-0.00156494	
3.5575	-0.219737	-0.00141801	
3.6071	-0.219729	-0.00129866	
3.6568	-0.219722	-0.00121545	
3.7065	-0.219715	-0.00111558	
3.7562	-0.219709	-0.00103444	
3.8058	-0.219703	-0.000932475	
3.8555	-0.219698	-0.000899193	
3.9052	-0.219693	-0.000815951	
3.9549	-0.219689	-0.000750868	
4.0045	-0.219685	-0.000666107	
4.0542	-0.219681	-0.000666118	
4.1039	-0.219678	-0.000600725	
4.1535	-0.219674	-0.000516257	
4.2032	-0.219672	-0.000466302	
4.2529	-0.219669	-0.000482962	
4.3026	-0.219666	-0.00041719	
4.3522	-0.219664	-0.000383047	
4.4019	-0.219662	-0.000349742	
4.4516	-0.21966	-0.000349745	
4.5013	-0.219658	-0.000300388	
4.5509	-0.219657	-0.000266476	
4.6006	-0.219655	-0.000266478	
4.6503	-0.219654	-0.000249825	
4.7	-0.219652	-0.000233641	
4.7496	-0.219651	-0.000183207	
4.7993	-0.21965	-0.000216518	
4.849	-0.219649	-0.000199864	
4.8987	-0.219648	-0.000150201	
4.9483	-0.219647	-0.000116588	
4.998	-0.219646	-0.000166555	
5.0477	-0.219645	-0.000133513	
5.0973	-0.219645	-9.99337e-05	
5.147	-0.219644	-8.32783e-05	
5.1967	-0.219644	-0.000133246	
5.2464	-0.219643	-8.34466e-05	
5.296	-0.219642	-8.32789e-05	
5.3457	-0.219642	-6.66233e-05	
5.3954	-0.219642	-8.32792e-05	
5.4451	-0.219641	-6.67578e-05	
5.4947	-0.219641	-4.99677e-05	
5.5444	-0.219641	-4.99678e-05	
5.5941	-0.21964	-6.66238e-05	
5.6438	-0.21964	-5.00687e-05	
5.6934	-0.21964	5.55199e-06	
5.7431	-0.21964	-9.59703e-05	
5.7928	-0.219639	4.71127e-05	
5.8425	-0.219639	-0.000134629	
