0	0.5	-10.6253	
0.0548	0.373708	-8.84038	
0.1048	0.299605	-2.76208	
0.1546	0.279692	-1.74202	
0.2043	0.267843	-1.24556	
0.254	0.25968	-0.949959	
0.3037	0.253621	-0.753973	
0.3534	0.248914	-0.615192	
0.4031	0.245137	-0.512304	
0.4528	0.242036	-0.433331	
0.5025	0.239444	-0.370767	
0.5522	0.237248	-0.320968	
0.6018	0.235367	-0.278967	
0.6515	0.233741	-0.24487	
0.7012	0.232323	-0.216231	
0.7509	0.231078	-0.191938	
0.8005	0.229981	-0.170497	
0.8502	0.229008	-0.152286	
0.8999	0.228143	-0.136873	
0.9496	0.227369	-0.123147	
0.9992	0.226675	-0.110694	
1.0489	0.226053	-0.0998733	
1.0986	0.225492	-0.0907005	
1.1483	0.224985	-0.0822878	
1.1979	0.224526	-0.0744486	
1.2476	0.224111	-0.0676313	
1.2973	0.223735	-0.0619203	
1.347	0.223391	-0.0564164	
1.3966	0.223078	-0.0512638	
1.4463	0.222794	-0.0467479	
1.496	0.222536	-0.0430609	
1.5457	0.222298	-0.0393809	
1.5953	0.222081	-0.0358335	
1.645	0.221883	-0.0328402	
1.6947	0.221702	-0.0303238	
1.7444	0.221535	-0.0277364	
1.794	0.221383	-0.0252744	
1.8437	0.221244	-0.0232277	
1.8934	0.221116	-0.0215415	
1.9431	0.220998	-0.0197102	
1.9927	0.22089	-0.017979	
2.0424	0.220791	-0.0166499	
2.0921	0.2207	-0.0153799	
2.1418	0.220615	-0.014076	
2.1914	0.220538	-0.0128357	
2.2411	0.220468	-0.0120486	
2.2908	0.220402	-0.0110782	
2.3405	0.220341	-0.0100663	
2.3901	0.220286	-0.00913493	
2.4398	0.220236	-0.00871057	
2.4895	0.220189	-0.0079363	
2.5391	0.220145	-0.00719058	
2.5888	0.220106	-0.00652138	
2.6385	0.22007	-0.00633955	
2.6882	0.220036	-0.00574239	
2.7378	0.220004	-0.00518284	
2.7875	0.219976	-0.00475661	
2.8372	0.21995	-0.00457419	
2.8869	0.219925	-0.00409496	
2.9365	0.219903	-0.0036601	
2.9862	0.219883	-0.0034774	
3.0359	0.219864	-0.00335567	
3.0856	0.219845	-0.00299586	
3.1352	0.219829	-0.00262392	
3.1849	0.219815	-0.00256306	
3.2346	0.219801	-0.00238013	
3.2843	0.219788	-0.00207928	
3.3339	0.219776	-0.00183106	
3.3836	0.219766	-0.00201426	
3.4333	0.219755	-0.00177376	
3.4829	0.219746	-0.00152609	
3.5326	0.219737	-0.00122091	
3.5823	0.219731	-0.00152619	
3.632	0.219722	-0.00128463	
3.6816	0.219715	-0.00109893	
3.7313	0.219709	-0.000854745	
3.781	0.219705	-0.00109898	
3.8307	0.219699	-0.00085651	
3.8803	0.219694	-0.000732688	
3.93	0.21969	-0.000671643	
3.9797	0.219686	-0.000854834	
4.0294	0.219682	-0.000673022	
4.079	0.219678	-0.000488493	
4.1287	0.219675	-0.000549562	
4.1784	0.219672	-0.000610633	
4.2281	0.219669	-0.00042831	
4.2777	0.219667	-0.000305323	
4.3274	0.219665	-0.000488522	
4.3771	0.219662	-0.000427462	
4.4268	0.21966	-0.000305948	
4.4764	0.219658	-0.000183201	
4.5261	0.219657	-0.000488539	
4.5758	0.219655	-0.000305956	
4.6254	0.219653	-0.000122137	
4.6751	0.219652	-6.10684e-05	
4.7248	0.219652	-0.000366413	
4.7745	0.21965	-0.000244769	
4.8241	0.219649	-0.000122139	
4.8738	0.219648	-6.10696e-05	
4.9235	0.219648	-0.00030535	
4.9732	0.219646	-0.000122387	
5.0228	0.219645	-6.10704e-05	
5.0725	0.219645	-0.000122141	
5.1222	0.219644	-0.000183212	
5.1719	0.219643	-6.11941e-05	
5.2215	0.219643	6.10709e-05	
5.2712	0.219643	-0.000244284	
5.3209	0.219642	-0.000183214	
5.3706	0.219641	-6.11947e-05	
5.4202	0.219641	0.000122143	
5.4699	0.219641	-0.000244287	
5.5196	0.21964	-0.00012239	
5.5692	0.219639	0	
5.6189	0.219639	0.000122144	
5.6686	0.21964	-0.000183216	
5.7183	0.219639	-6.11953e-05	
5.7679	0.219639	6.10722e-05	
5.8176	0.219639	6.10721e-05	
5.8673	0.219639	-0.000183216	
