0	0.5	-10.6253	
0.0548	0.373708	-4.59867	
0.1048	0.333122	-2.7439	
0.1546	0.311122	-1.89352	
0.2043	0.296822	-1.41044	
0.254	0.286598	-3.50342	
0.3037	0.262702	-1.2912	
0.3534	0.254407	-0.885676	
0.4031	0.248869	-0.673338	
0.4528	0.244739	-0.538175	
0.5025	0.241488	-0.443361	
0.5522	0.238842	-0.373555	
0.6018	0.23664	-0.318266	
0.6515	0.234776	-0.27484	
0.7012	0.233178	-0.239529	
0.7509	0.231794	-0.210612	
0.8005	0.230586	-0.185559	
0.8502	0.229525	-0.164743	
0.8999	0.228588	-0.146912	
0.9496	0.227755	-0.131662	
0.9992	0.227012	-0.117909	
1.0489	0.226348	-0.106116	
1.0986	0.225752	-0.0958371	
1.1483	0.225215	-0.0867815	
1.1979	0.224731	-0.0784418	
1.2476	0.224293	-0.07116	
1.2973	0.223897	-0.0647556	
1.347	0.223537	-0.0590289	
1.3966	0.22321	-0.053646	
1.4463	0.222912	-0.0489358	
1.496	0.222642	-0.0447512	
1.5457	0.222394	-0.0409477	
1.5953	0.222168	-0.0373631	
1.645	0.221962	-0.0341811	
1.6947	0.221774	-0.0313706	
1.7444	0.221601	-0.0287931	
1.794	0.221443	-0.0263255	
1.8437	0.221298	-0.0241593	
1.8934	0.221165	-0.0222043	
1.9431	0.221043	-0.0204196	
1.9927	0.220931	-0.018699	
2.0424	0.220829	-0.0172161	
2.0921	0.220734	-0.0158473	
2.1418	0.220647	-0.0145725	
2.1914	0.220567	-0.0133705	
2.2411	0.220494	-0.0123459	
2.2908	0.220427	-0.011337	
2.3405	0.220364	-0.0104479	
2.3901	0.220307	-0.00958251	
2.4398	0.220255	-0.00887043	
2.4895	0.220206	-0.00817431	
2.5391	0.220162	-0.00749473	
2.5888	0.220121	-0.00688109	
2.6385	0.220083	-0.00638352	
2.6882	0.220048	-0.00588091	
2.7378	0.220016	-0.00538766	
2.7875	0.219987	-0.00495596	
2.8372	0.21996	-0.00462389	
2.8869	0.219934	-0.00425036	
2.9365	0.219911	-0.00389288	
2.9862	0.21989	-0.00359376	
3.0359	0.21987	-0.00332784	
3.0856	0.219852	-0.00305135	
3.1352	0.219835	-0.00279581	
3.1849	0.21982	-0.00262957	
3.2346	0.219806	-0.00241336	
3.2843	0.219793	-0.00221823	
3.3339	0.21978	-0.00201413	
3.3836	0.219769	-0.00191435	
3.4333	0.219759	-0.00175149	
3.4829	0.219749	-0.00159821	
3.5326	0.219741	-0.00144843	
3.5823	0.219733	-0.00139853	
3.632	0.219725	-0.00126793	
3.6816	0.219718	-0.00114887	
3.7313	0.219712	-0.00103234	
3.781	0.219706	-0.00101572	
3.8307	0.219701	-0.000917681	
3.8803	0.219696	-0.000832595	
3.93	0.219691	-0.00074935	
3.9797	0.219687	-0.000732711	
4.0294	0.219683	-0.000650769	
4.079	0.21968	-0.000599511	
4.1287	0.219676	-0.000566213	
4.1784	0.219673	-0.000532913	
4.2281	0.21967	-0.000483932	
4.2777	0.219668	-0.000433002	
4.3274	0.219665	-0.000433007	
4.3771	0.219663	-0.000383049	
4.4268	0.219661	-0.00033376	
4.4764	0.219659	-0.000299782	
4.5261	0.219657	-0.000316439	
4.5758	0.219656	-0.000283703	
4.6254	0.219654	-0.000249824	
4.6751	0.219653	-0.00019986	
4.7248	0.219652	-0.000249827	
4.7745	0.21965	-0.000200265	
4.8241	0.219649	-0.000166553	
4.8738	0.219648	-0.000149898	
4.9235	0.219648	-0.000166554	
4.9732	0.219647	-0.000150202	
5.0228	0.219646	-0.000116589	
5.0725	0.219645	-0.000133245	
5.1222	0.219644	-0.000133245	
5.1719	0.219644	-0.000100136	
5.2215	0.219643	-8.32786e-05	
5.2712	0.219643	-0.00011659	
5.3209	0.219642	-9.99349e-05	
5.3706	0.219642	-6.67577e-05	
5.4202	0.219641	-4.99676e-05	
5.4699	0.219641	-9.99354e-05	
5.5196	0.21964	-6.67581e-05	
5.5692	0.21964	-4.99679e-05	
5.6189	0.21964	-1.6656e-05	
5.6686	0.21964	-6.6624e-05	
5.7183	0.219639	-9.08656e-05	
5.7679	0.219639	1.4541e-05	
5.8176	0.219639	-8.37562e-05	
5.8673	0.219638	-1.22145e-05	
