0.0295	-0.359935	-4.9879	
0.0798	-0.3175	-3.89506	
0.1297	-0.288097	-2.1447	
0.1794	-0.273144	-1.45483	
0.2292	-0.263427	-1.08097	
0.2789	-0.256445	-0.843011	
0.3286	-0.251128	-0.679308	
0.3783	-0.246925	-0.561283	
0.4279	-0.243511	-0.470076	
0.4776	-0.240683	-0.399909	
0.5273	-0.238303	-0.344211	
0.577	-0.236274	-0.298993	
0.6267	-0.234525	-0.261843	
0.6763	-0.233007	-0.229777	
0.726	-0.23168	-0.203097	
0.7757	-0.230514	-0.180798	
0.8254	-0.22948	-0.161302	
0.8751	-0.228562	-0.14451	
0.9247	-0.227745	-0.129313	
0.9744	-0.227014	-0.116631	
1.0241	-0.226357	-0.105383	
1.0738	-0.225765	-0.0953683	
1.1234	-0.225232	-0.0860307	
1.1731	-0.224751	-0.0782011	
1.2228	-0.224314	-0.0711641	
1.2725	-0.223918	-0.0648199	
1.3221	-0.223558	-0.0587843	
1.3718	-0.223232	-0.0538157	
1.4215	-0.222934	-0.0491886	
1.4712	-0.222661	-0.0449363	
1.5208	-0.222413	-0.0408508	
1.5705	-0.222188	-0.0376291	
1.6202	-0.22198	-0.0344587	
1.6699	-0.22179	-0.0315252	
1.7195	-0.221617	-0.0287001	
1.7692	-0.221459	-0.0266598	
1.8189	-0.221312	-0.0244334	
1.8686	-0.221178	-0.0223694	
1.9182	-0.221055	-0.0203332	
1.9679	-0.220943	-0.0190072	
2.0176	-0.220839	-0.0174105	
2.0672	-0.220744	-0.015924	
2.1169	-0.220656	-0.0145316	
2.1666	-0.220577	-0.0136851	
2.2163	-0.220502	-0.0124369	
2.2659	-0.220434	-0.0113201	
2.3156	-0.220372	-0.01041	
2.3653	-0.220315	-0.00980365	
2.415	-0.220261	-0.00897129	
2.4646	-0.220212	-0.00810227	
2.5143	-0.220168	-0.0076164	
2.564	-0.220126	-0.00706931	
2.6137	-0.220087	-0.00641292	
2.6633	-0.220052	-0.00579137	
2.713	-0.220021	-0.0055483	
2.7627	-0.21999	-0.00512219	
2.8124	-0.219962	-0.00458316	
2.862	-0.219937	-0.00414748	
2.9117	-0.219915	-0.00414791	
2.9614	-0.219892	-0.00372879	
3.011	-0.219872	-0.00329454	
3.0607	-0.219854	-0.00286769	
3.1104	-0.219838	-0.00298994	
3.1601	-0.219822	-0.00262929	
3.2097	-0.219807	-0.00238006	
3.2594	-0.219794	-0.00213607	
3.3091	-0.219783	-0.00225825	
3.3588	-0.21977	-0.00195712	
3.4084	-0.21976	-0.00164808	
3.4581	-0.219751	-0.00152606	
3.5078	-0.219742	-0.00158716	
3.5575	-0.219734	-0.00140691	
3.6071	-0.219726	-0.00115993	
3.6568	-0.21972	-0.00122101	
3.7065	-0.219713	-0.00116	
3.7562	-0.219707	-0.000978834	
3.8058	-0.219701	-0.00079372	
3.8555	-0.219697	-0.000976908	
3.9052	-0.219692	-0.000854814	
3.9549	-0.219687	-0.000673006	
4.0045	-0.219683	-0.000488481	
4.0542	-0.219681	-0.000793795	
4.1039	-0.219676	-0.000611853	
4.1535	-0.219673	-0.000488504	
4.2032	-0.21967	-0.000366382	
4.2529	-0.219668	-0.000610644	
4.3026	-0.219665	-0.000428318	
4.3522	-0.219663	-0.000244263	
4.4019	-0.219661	-0.000244264	
4.4516	-0.21966	-0.000427466	
4.5013	-0.219658	-0.000305951	
4.5509	-0.219656	-0.000183203	
4.6006	-0.219655	-0.000305339	
4.6503	-0.219653	-0.00036641	
4.7	-0.219651	-0.000183576	
4.7496	-0.21965	-6.1069e-05	
4.7993	-0.21965	-0.000305346	
4.849	-0.219648	-0.000244279	
4.8987	-0.219647	-0.000122386	
4.9483	-0.219646	6.107e-05	
4.998	-0.219647	-0.000305351	
5.0477	-0.219645	-0.000183581	
5.0973	-0.219644	-6.10708e-05	
5.147	-0.219644	6.10708e-05	
5.1967	-0.219644	-0.000244284	
5.2464	-0.219643	-0.000122389	
5.296	-0.219642	0	
5.3457	-0.219642	0	
5.3954	-0.219642	-0.000244286	
5.4451	-0.219641	-6.11948e-05	
5.4947	-0.21964	6.10717e-05	
5.5444	-0.219641	-6.10717e-05	
5.5941	-0.21964	-0.000183216	
5.6438	-0.219639	0	
5.6934	-0.219639	0.000122144	
5.7431	-0.21964	-0.000122144	
5.7928	-0.219639	-0.000122144	
5.8425	-0.219639	0	
