0	0.5	-22.2837	
0.0295	0.359935	2.96855	
0.0548	0.373708	-13.0398	
0.0798	0.3175	3.84248	
0.1048	0.333122	-9.11917	
0.1297	0.297369	3.63136	
0.1546	0.311122	-7.13056	
0.1794	0.284794	3.32248	
0.2043	0.296822	-5.85624	
0.2292	0.27595	3.05329	
0.254	0.286598	-5.00098	
0.2789	0.269298	-1.99983	
0.3037	0.262702	-1.43583	
0.3286	0.258048	-1.14599	
0.3534	0.254407	-0.952148	
0.3783	0.251409	-0.818936	
0.4031	0.248869	-0.716161	
0.4279	0.246669	-0.630687	
0.4528	0.244739	-0.567408	
0.4776	0.243024	-0.50906	
0.5025	0.241488	-0.464708	
0.5273	0.240101	-0.4221	
0.5522	0.238842	-0.389143	
0.577	0.237692	-0.357966	
0.6018	0.23664	-0.329949	
0.6267	0.23567	-0.306536	
0.6515	0.234776	-0.285359	
0.6763	0.233946	-0.264363	
0.7012	0.233178	-0.248012	
0.726	0.232462	-0.23108	
0.7509	0.231794	-0.217171	
0.7757	0.23117	-0.204053	
0.8005	0.230586	-0.190797	
0.8254	0.230039	-0.1803	
0.8502	0.229525	-0.169329	
0.8751	0.229042	-0.160139	
0.8999	0.228588	-0.151396	
0.9247	0.228159	-0.142447	
0.9496	0.227755	-0.135085	
0.9744	0.227373	-0.128239	
0.9992	0.227012	-0.120679	
1.0241	0.226671	-0.115128	
1.0489	0.226348	-0.10866	
1.0738	0.226042	-0.103562	
1.0986	0.225752	-0.098428	
1.1234	0.225477	-0.0932566	
1.1483	0.225215	-0.0887226	
1.1731	0.224967	-0.0848403	
1.1979	0.224731	-0.080035	
1.2228	0.224507	-0.0768423	
1.2476	0.224293	-0.0726964	
1.2725	0.22409	-0.0696174	
1.2973	0.223897	-0.0664003	
1.3221	0.223713	-0.0631175	
1.347	0.223537	-0.0602709	
1.3718	0.22337	-0.0577869	
1.3966	0.22321	-0.0546826	
1.4215	0.223058	-0.0526053	
1.4463	0.222912	-0.0499371	
1.4712	0.222774	-0.0479305	
1.496	0.222642	-0.0458173	
1.5208	0.222515	-0.0436893	
1.5457	0.222394	-0.0417124	
1.5705	0.222279	-0.040183	
1.5953	0.222168	-0.0380357	
1.6202	0.222063	-0.0366878	
1.645	0.221962	-0.0348786	
1.6699	0.221866	-0.0334807	
1.6947	0.221774	-0.0321387	
1.7195	0.221685	-0.0306055	
1.7444	0.221601	-0.0293175	
1.7692	0.22152	-0.0282687	
1.794	0.221443	-0.0268126	
1.8189	0.221369	-0.0258365	
1.8437	0.221298	-0.0246518	
1.8686	0.22123	-0.0236648	
1.8934	0.221165	-0.0227433	
1.9182	0.221103	-0.0216674	
1.9431	0.221043	-0.0207985	
1.9679	0.220986	-0.0200406	
1.9927	0.220931	-0.0191056	
2.0176	0.220879	-0.0182908	
2.0424	0.220829	-0.0176972	
2.0672	0.22078	-0.0167369	
2.0921	0.220734	-0.0162431	
2.1169	0.22069	-0.0154531	
2.1418	0.220647	-0.0148205	
2.1666	0.220607	-0.0143246	
2.1914	0.220567	-0.0136074	
2.2163	0.22053	-0.0131326	
2.2411	0.220494	-0.0126026	
2.2659	0.22046	-0.0120902	
2.2908	0.220427	-0.0115088	
2.3156	0.220395	-0.011166	
2.3405	0.220364	-0.0105471	
2.3653	0.220336	-0.0103488	
2.3901	0.220307	-0.00971187	
2.415	0.220281	-0.00945264	
2.4398	0.220255	-0.00898769	
2.4646	0.22023	-0.00875363	
2.4895	0.220206	-0.00819055	
2.5143	0.220184	-0.00815808	
2.5391	0.220162	-0.00746275	
